model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Golf,2019,17900,Manual,5500,Diesel,145,57.7,1.6
 Golf,2019,17900,Manual,5000,Diesel,145,57.7,1.6
 Golf,2019,21750,Semi-Auto,2046,Petrol,145,43.5,1.5
 Golf,2014,6497,Manual,74700,Diesel,0,88.3,1.6
 Golf,2019,17900,Manual,5500,Diesel,145,57.7,1.6
 Golf,2019,16990,Semi-Auto,5601,Petrol,145,45.6,1.6
 Golf,2016,15780,Manual,34714,Diesel,20,67.3,2.0
 Golf,2017,12990,Manual,22462,Diesel,145,61.4,1.6
 Golf,2017,19698,Semi-Auto,15105,Petrol,160,44.1,2.0
 Golf,2014,10995,Semi-Auto,32741,Diesel,20,67.3,1.6
 Golf,2016,15495,Semi-Auto,25668,Petrol,20,60.1,1.4
 Golf,2018,14400,Semi-Auto,41384,Diesel,150,45.6,1.6
 Golf,2018,19990,Manual,16452,Diesel,150,60.1,2.0
 Golf,2016,15990,Manual,32460,Diesel,20,67.3,2.0
 Golf,2018,22990,Semi-Auto,22747,Hybrid,140,156.9,1.4
 Golf,2019,17298,Manual,7678,Petrol,145,47.1,1.5
 Golf,2019,17298,Manual,5907,Petrol,145,47.1,1.5
 Golf,2016,11995,Semi-Auto,51260,Petrol,30,53.3,1.4
 Golf,2017,23495,Manual,35271,Petrol,205,40.4,2.0
 Golf,2016,14595,Semi-Auto,17080,Diesel,0,72.4,1.6
 Golf,2016,9995,Semi-Auto,79000,Diesel,20,58.9,1.6
 Golf,2019,21490,Semi-Auto,1192,Petrol,145,46.3,1.5
 Golf,2017,18990,Semi-Auto,60570,Petrol,200,39.8,2.0
 Golf,2016,20498,Manual,15409,Petrol,200,39.8,2.0
 Golf,2018,13750,Manual,36904,Petrol,145,54.3,1.4
 Golf,2017,13995,Manual,20769,Petrol,145,54.3,1.4
 Golf,2015,11395,Manual,27931,Petrol,30,53.3,1.4
 Golf,2018,14700,Manual,24546,Diesel,145,55.4,1.6
 Golf,2019,27695,Semi-Auto,6100,Petrol,145,32.8,2.0
 Golf,2019,22147,Semi-Auto,7894,Petrol,150,43.5,1.5
 Golf,2015,9091,Manual,51058,Diesel,0,74.3,1.6
 Golf,2017,13491,Manual,79263,Diesel,145,60.1,2.0
 Golf,2016,20979,Semi-Auto,19194,Petrol,200,39.8,2.0
 Golf,2014,20491,Semi-Auto,13536,Petrol,205,39.8,2.0
 Golf,2019,18750,Semi-Auto,8212,Petrol,145,58.9,1.5
 Golf,2017,17495,Manual,21320,Diesel,145,60.1,2.0
 Golf,2015,8491,Manual,70986,Diesel,20,68.9,2.0
 Golf,2019,24676,Semi-Auto,14252,Petrol,145,37.7,2.0
 Golf,2019,26930,Semi-Auto,6258,Petrol,145,37.7,2.0
 Golf,2017,13521,Manual,31869,Diesel,150,67.3,2.0
 Golf,2017,12911,Manual,31064,Petrol,150,54.3,1.4
 Golf,2015,12300,Manual,40000,Petrol,30,58.9,1.4
 Golf,2018,21995,Semi-Auto,17112,Petrol,145,37.7,2.0
 Golf,2017,12995,Semi-Auto,32522,Petrol,30,53.3,1.4
 Golf,2017,10562,Manual,52397,Diesel,0,74.3,1.6
 Golf,2017,13821,Manual,12448,Petrol,145,54.3,1.4
 Golf,2015,10800,Manual,39860,Petrol,30,53.3,1.4
 Golf,2019,18849,Semi-Auto,4600,Petrol,150,47.1,1.5
 Golf,2017,16700,Manual,23941,Diesel,20,67.3,2.0
 Golf,2019,23694,Semi-Auto,14140,Petrol,145,37.7,2.0
 Golf,2016,10120,Manual,53458,Diesel,20,68.9,2.0
 Golf,2015,12400,Semi-Auto,19087,Petrol,30,53.3,1.4
 Golf,2014,9991,Manual,54997,Diesel,20,68.9,2.0
 Golf,2016,19695,Manual,32400,Petrol,205,39.8,2.0
 Golf,2016,11695,Manual,50642,Petrol,30,53.3,1.4
 Golf,2017,14495,Semi-Auto,26734,Petrol,30,54.3,1.0
 Golf,2019,30995,Semi-Auto,6994,Petrol,150,32.8,2.0
 Golf,2018,18495,Manual,18516,Diesel,145,60.1,2.0
 Golf,2019,19490,Manual,61,Diesel,145,55.4,1.6
 Golf,2017,16300,Manual,32248,Diesel,20,67.3,2.0
 Golf,2016,19681,Semi-Auto,23606,Petrol,165,44.1,2.0
 Golf,2017,13211,Manual,24445,Petrol,150,54.3,1.4
 Golf,2017,13981,Manual,33669,Diesel,150,68.9,2.0
 Golf,2018,18151,Manual,11851,Petrol,150,55.4,1.5
 Golf,2017,14371,Manual,18440,Petrol,30,53.3,1.4
 Golf,2019,30990,Semi-Auto,3561,Petrol,145,32.8,2.0
 Golf,2017,13490,Manual,38827,Diesel,145,61.4,1.6
 Golf,2019,18350,Manual,4260,Petrol,145,47.1,1.5
 Golf,2019,20390,Semi-Auto,3620,Petrol,145,45.6,1.5
 Golf,2019,20390,Semi-Auto,5790,Petrol,145,45.6,1.5
 Golf,2019,18350,Manual,1887,Petrol,145,47.1,1.5
 Golf,2019,27990,Semi-Auto,10,Petrol,145,37.7,2.0
 Golf,2019,29990,Semi-Auto,6083,Petrol,145,32.8,2.0
 Golf,2016,11962,Semi-Auto,54211,Petrol,30,53.3,1.4
 Golf,2018,15561,Manual,34535,Petrol,145,55.4,1.5
 Golf,2019,17620,Automatic,9601,Diesel,145,53.3,2.0
 Golf,2018,14571,Manual,20492,Diesel,150,61.4,1.6
 Golf,2016,17491,Semi-Auto,27413,Diesel,125,58.9,2.0
 Golf,2019,18860,Manual,8712,Diesel,145,55.4,2.0
 Golf,2019,21990,Semi-Auto,5150,Petrol,145,44.1,1.5
 Golf,2018,22990,Semi-Auto,13301,Petrol,145,44.8,2.0
 Golf,2019,26116,Automatic,6500,Petrol,145,37.7,2.0
 Golf,2019,20490,Manual,10,Petrol,145,49.6,1.5
 Golf,2015,17442,Manual,46987,Petrol,200,39.8,2.0
 Golf,2018,14872,Manual,23764,Petrol,145,54.3,1.4
 Golf,2016,14026,Manual,11645,Petrol,20,60.1,1.4
 Golf,2017,12242,Manual,37478,Diesel,20,68.9,2.0
 Golf,2018,16122,Manual,16750,Petrol,145,55.4,1.5
 Golf,2019,20990,Manual,6100,Diesel,145,62.8,2.0
 Golf,2019,25736,Semi-Auto,10786,Petrol,145,37.7,2.0
 Golf,2017,19892,Manual,12473,Petrol,145,47.1,2.0
 Golf,2013,9491,Manual,26995,Petrol,125,53.3,1.4
 Golf,2016,14452,Semi-Auto,13135,Petrol,30,53.3,1.4
 Golf,2016,16852,Manual,23145,Diesel,20,67.3,2.0
 Golf,2017,14192,Semi-Auto,28023,Petrol,30,53.3,1.4
 Golf,2019,19680,Manual,8490,Petrol,145,45.6,1.5
 Golf,2016,11995,Manual,26212,Petrol,30,53.3,1.4
 Golf,2015,8995,Manual,39215,Diesel,0,88.3,1.6
 Golf,2016,15494,Semi-Auto,33097,Diesel,30,62.8,2.0
 Golf,2013,9500,Semi-Auto,66208,Diesel,30,62.8,2.0
 Golf,2019,17636,Manual,13759,Petrol,145,46.3,1.5
 Golf,2019,16406,Automatic,15431,Petrol,145,44.8,1.0
 Golf,2013,10150,Semi-Auto,16510,Diesel,20,72.4,1.6
 Golf,2016,19000,Manual,20367,Petrol,200,39.8,2.0
 Golf,2017,12995,Manual,10888,Petrol,150,54.3,1.4
 Golf,2017,11500,Semi-Auto,57600,Petrol,30,55.4,1.4
 Golf,2016,21250,Semi-Auto,22041,Petrol,200,40.4,2.0
 Golf,2020,21950,Manual,500,Petrol,145,49.6,1.5
 Golf,2020,25990,Semi-Auto,1446,Hybrid,145,44.8,1.5
 Golf,2016,19681,Semi-Auto,22817,Petrol,160,44.1,2.0
 Golf,2016,11442,Manual,40540,Diesel,0,74.3,1.6
 Golf,2014,7990,Manual,72255,Diesel,0,68.9,1.6
 Golf,2015,9991,Manual,48308,Petrol,30,53.3,1.4
 Golf,2013,6991,Manual,69711,Diesel,0,74.3,1.6
 Golf,2016,14867,Manual,19463,Diesel,20,67.3,2.0
 Golf,2017,14797,Semi-Auto,19527,Diesel,145,72.4,1.6
 Golf,2017,13298,Manual,9036,Petrol,30,53.3,1.4
 Golf,2019,17298,Manual,7147,Petrol,145,47.1,1.5
 Golf,2014,12995,Manual,75000,Diesel,20,67.3,2.0
 Golf,2017,16490,Semi-Auto,19950,Petrol,20,60.1,1.4
 Golf,2013,7330,Manual,70632,Petrol,125,53.3,1.4
 Golf,2014,9020,Manual,50680,Diesel,20,68.9,2.0
 Golf,2014,9119,Manual,70065,Diesel,20,68.9,2.0
 Golf,2016,12990,Manual,24120,Petrol,30,53.3,1.4
 Golf,2019,24950,Automatic,9110,Petrol,145,37.7,2.0
 Golf,2016,18700,Manual,20820,Petrol,200,39.8,2.0
 Golf,2019,17498,Manual,10692,Petrol,145,47.1,1.5
 Golf,2017,14498,Manual,21355,Petrol,145,55.4,1.5
 Golf,2015,17027,Manual,24110,Petrol,200,39.8,2.0
 Golf,2018,17950,Semi-Auto,13145,Petrol,145,55.4,1.5
 Golf,2015,10798,Manual,13197,Petrol,30,53.3,1.4
 Golf,2019,17298,Manual,8908,Petrol,145,47.1,1.5
 Golf,2019,17298,Manual,7844,Petrol,145,47.1,1.5
 Golf,2019,20798,Manual,8,Diesel,145,57.7,1.6
 Golf,2019,24250,Semi-Auto,4440,Diesel,145,52.3,2.0
 Golf,2019,26950,Semi-Auto,5774,Petrol,145,37.7,2.0
 Golf,2016,13798,Manual,58025,Diesel,20,67.3,2.0
 Golf,2015,11995,Semi-Auto,54000,Petrol,260,36.7,2.0
 Golf,2017,13250,Semi-Auto,47669,Diesel,145,61.4,2.0
 Golf,2015,9450,Manual,35500,Diesel,0,68.9,1.6
 Golf,2018,23250,Semi-Auto,23471,Hybrid,135,156.9,1.4
 Golf,2017,12990,Manual,27333,Petrol,30,53.3,1.4
 Golf,2019,17298,Manual,9845,Petrol,145,47.1,1.5
 Golf,2019,17298,Manual,4379,Petrol,145,47.1,1.5
 Golf,2019,17298,Manual,6199,Petrol,145,47.1,1.5
 Golf,2019,17298,Manual,13452,Petrol,145,47.1,1.5
 Golf,2019,16498,Manual,18490,Petrol,150,45.6,1.5
 Golf,2019,20998,Manual,10,Diesel,150,62.8,2.0
 Golf,2013,7625,Manual,51790,Diesel,0,88.3,1.6
 Golf,2016,17390,Semi-Auto,21023,Petrol,160,44.1,2.0
 Golf,2018,13950,Manual,18189,Petrol,145,49.6,1.0
 Golf,2017,17450,Semi-Auto,39891,Diesel,30,62.8,2.0
 Golf,2019,20990,Automatic,7575,Diesel,145,52.3,2.0
 Golf,2019,17990,Manual,3816,Petrol,145,47.9,1.5
 Golf,2019,18650,Manual,3000,Diesel,145,55.4,1.6
 Golf,2016,15450,Manual,32614,Diesel,20,67.3,2.0
 Golf,2016,12800,Manual,13580,Petrol,30,53.3,1.4
 Golf,2017,16050,Semi-Auto,35121,Diesel,125,58.9,2.0
 Golf,2018,15990,Semi-Auto,36629,Petrol,145,55.4,1.5
 Golf,2017,14000,Manual,9107,Petrol,30,53.3,1.4
 Golf,2019,23390,Semi-Auto,6602,Petrol,145,37.7,2.0
 Golf,2019,19590,Automatic,4800,Diesel,145,52.3,2.0
 Golf,2016,14150,Semi-Auto,16475,Petrol,30,53.3,1.4
 Golf,2019,14990,Semi-Auto,15098,Diesel,150,54.3,1.6
 Golf,2019,14990,Semi-Auto,15865,Diesel,150,54.3,1.6
 Golf,2016,12700,Manual,8315,Diesel,0,74.3,1.6
 Golf,2019,17298,Manual,7371,Petrol,145,47.1,1.5
 Golf,2019,17298,Manual,6344,Petrol,145,47.1,1.5
 Golf,2016,11480,Semi-Auto,47520,Petrol,30,53.3,1.4
 Golf,2016,10750,Manual,29870,Diesel,0,74.3,1.6
 Golf,2019,14990,Semi-Auto,15509,Diesel,150,54.3,1.6
 Golf,2019,14990,Semi-Auto,15397,Diesel,150,54.3,1.6
 Golf,2019,18990,Semi-Auto,5523,Petrol,150,45.6,1.5
 Golf,2019,11490,Manual,16271,Petrol,145,49.6,1.0
 Golf,2019,12500,Manual,16080,Diesel,145,57.7,1.6
 Golf,2015,10540,Manual,24410,Diesel,20,68.9,2.0
 Golf,2015,12750,Manual,78990,Diesel,20,67.3,2.0
 Golf,2019,28990,Semi-Auto,5046,Petrol,150,36.2,2.0
 Golf,2019,24990,Semi-Auto,9624,Petrol,150,37.7,2.0
 Golf,2019,24990,Semi-Auto,6741,Petrol,150,37.7,2.0
 Golf,2019,19990,Semi-Auto,5885,Diesel,150,52.3,2.0
 Golf,2019,24990,Semi-Auto,8906,Petrol,150,37.7,2.0
 Golf,2019,24990,Semi-Auto,4247,Petrol,150,37.7,2.0
 Golf,2019,18490,Semi-Auto,7483,Petrol,150,43.5,1.5
 Golf,2019,20850,Semi-Auto,6105,Petrol,150,44.8,1.5
 Golf,2017,17300,Semi-Auto,43237,Diesel,150,57.7,2.0
 Golf,2019,18500,Manual,100,Petrol,150,44.8,1.5
 Golf,2019,28800,Semi-Auto,100,Petrol,150,32.8,2.0
 Golf,2019,15990,Manual,100,Diesel,150,68.9,1.6
 Golf,2019,29000,Semi-Auto,100,Petrol,150,32.8,2.0
 Golf,2019,16500,Semi-Auto,17290,Petrol,145,45.6,1.0
 Golf,2018,15990,Automatic,15237,Diesel,145,70.6,1.6
 Golf,2014,10990,Semi-Auto,41178,Petrol,30,56.5,1.4
 Golf,2019,22990,Semi-Auto,6000,Petrol,145,43.5,1.5
 Golf,2019,19650,Manual,1822,Petrol,145,50.4,1.5
 Golf,2019,19200,Semi-Auto,100,Petrol,150,43.5,1.5
 Golf,2019,15490,Manual,12498,Petrol,145,49.6,1.0
 Golf,2019,10990,Manual,15122,Petrol,145,49.6,1.0
 Golf,2019,28500,Semi-Auto,5653,Petrol,145,32.8,2.0
 Golf,2019,25990,Semi-Auto,5697,Petrol,145,37.7,2.0
 Golf,2019,12990,Manual,14054,Diesel,150,56.5,1.6
 Golf,2019,17298,Manual,10637,Petrol,145,47.1,1.5
 Golf,2019,19798,Manual,10,Petrol,145,47.1,1.5
 Golf,2020,28990,Semi-Auto,6000,Petrol,150,37.7,2.0
 Golf,2019,19990,Manual,5150,Diesel,145,55.4,2.0
 Golf,2016,11350,Manual,40000,Petrol,30,53.3,1.4
 Golf,2017,16998,Manual,17010,Diesel,150,67.3,2.0
 Golf,2019,15498,Semi-Auto,16552,Diesel,145,54.3,1.6
 Golf,2019,17298,Manual,5632,Petrol,145,47.1,1.5
 Golf,2019,12000,Manual,16019,Petrol,145,49.6,1.0
 Golf,2016,14990,Manual,47781,Diesel,20,67.3,2.0
 Golf,2019,16900,Manual,4337,Diesel,145,57.7,1.6
 Golf,2019,15485,Manual,16271,Petrol,145,49.6,1.0
 Golf,2019,14590,Manual,15601,Diesel,145,57.7,1.6
 Golf,2019,12500,Manual,20578,Diesel,145,57.7,1.6
 Golf,2019,19000,Manual,5850,Diesel,150,57.7,1.6
 Golf,2019,27500,Semi-Auto,3235,Petrol,150,37.7,2.0
 Golf,2019,18250,Manual,2048,Petrol,145,50.4,1.5
 Golf,2019,14250,Manual,11919,Petrol,145,48.7,1.0
 Golf,2019,15990,Manual,5021,Diesel,145,57.7,1.6
 Golf,2020,22350,Manual,10,Petrol,150,47.9,1.5
 Golf,2020,25500,Semi-Auto,430,Hybrid,150,44.8,1.5
 Golf,2019,15990,Manual,16990,Petrol,145,48.7,1.0
 Golf,2017,17000,Manual,29357,Diesel,20,67.3,2.0
 Golf,2019,21500,Manual,2000,Diesel,145,62.8,2.0
 Golf,2020,24000,Semi-Auto,1000,Hybrid,145,44.8,1.5
 Golf,2015,16700,Manual,29507,Petrol,145,47.1,2.0
 Golf,2019,30000,Semi-Auto,2489,Petrol,150,32.8,2.0
 Golf,2016,12190,Manual,28283,Petrol,30,53.3,1.4
 Golf,2017,12290,Manual,19244,Petrol,145,54.3,1.4
 Golf,2019,29000,Semi-Auto,100,Petrol,150,32.8,2.0
 Golf,2019,29000,Semi-Auto,100,Petrol,150,32.8,2.0
 Golf,2019,29000,Semi-Auto,100,Petrol,150,32.8,2.0
 Golf,2019,22990,Semi-Auto,3000,Petrol,145,43.5,1.5
 Golf,2019,22990,Semi-Auto,6000,Petrol,145,44.1,1.5
 Golf,2019,20990,Semi-Auto,3000,Petrol,145,45.6,1.5
 Golf,2016,13499,Manual,80227,Diesel,20,67.3,2.0
 Golf,2019,12015,Manual,15926,Petrol,145,49.6,1.0
 Golf,2019,16500,Manual,12967,Petrol,150,47.1,1.5
 Golf,2019,14990,Semi-Auto,15590,Diesel,150,54.3,1.6
 Golf,2019,28800,Semi-Auto,100,Petrol,150,32.8,2.0
 Golf,2017,16500,Manual,12390,Diesel,150,60.1,2.0
 Golf,2019,22990,Semi-Auto,6761,Petrol,145,44.1,1.5
 Golf,2019,18990,Manual,2793,Petrol,145,50.4,1.5
 Golf,2019,19990,Manual,100,Petrol,145,47.1,1.5
 Golf,2019,21990,Manual,840,Petrol,145,45.6,1.5
 Golf,2016,10990,Manual,44380,Diesel,0,74.3,1.6
 Golf,2019,28800,Semi-Auto,13,Petrol,150,32.8,2.0
 Golf,2020,25490,Semi-Auto,5000,Diesel,150,60.1,2.0
 Golf,2019,30000,Semi-Auto,1540,Petrol,150,32.8,2.0
 Golf,2019,15485,Manual,9233,Petrol,145,49.6,1.0
 Golf,2019,20290,Semi-Auto,1491,Diesel,145,52.3,2.0
 Golf,2019,16990,Manual,2754,Diesel,145,57.7,1.6
 Golf,2019,19490,Manual,7334,Petrol,150,45.6,1.5
 Golf,2019,19490,Semi-Auto,3238,Diesel,150,52.3,2.0
 Golf,2019,19200,Semi-Auto,10,Petrol,150,43.5,1.5
 Golf,2015,12500,Semi-Auto,26500,Petrol,30,53.3,1.4
 Golf,2019,14990,Semi-Auto,15290,Diesel,150,54.3,1.6
 Golf,2014,13170,Manual,35419,Diesel,20,67.3,2.0
 Golf,2016,15990,Semi-Auto,51923,Petrol,160,44.1,2.0
 Golf,2019,28800,Semi-Auto,6882,Petrol,150,32.8,2.0
 Golf,2019,24300,Manual,4782,Petrol,150,37.2,2.0
 Golf,2019,10990,Manual,16349,Petrol,145,49.6,1.0
 Golf,2019,18990,Manual,1272,Diesel,145,54.3,2.0
 Golf,2015,9190,Manual,34423,Diesel,0,68.9,1.6
 Golf,2018,13999,Semi-Auto,28848,Petrol,150,58.9,1.5
 Golf,2016,13999,Semi-Auto,51522,Diesel,30,62.8,2.0
 Golf,2016,10999,Manual,39738,Diesel,0,74.3,1.6
 Golf,2019,18990,Semi-Auto,6221,Petrol,150,45.6,1.5
 Golf,2019,16750,Semi-Auto,15291,Petrol,145,44.8,1.0
 Golf,2017,13990,Semi-Auto,25145,Diesel,145,68.9,1.4
 Golf,2019,14650,Manual,15222,Diesel,145,57.7,1.6
 Golf,2019,11490,Manual,15293,Petrol,145,49.6,1.0
 Golf,2019,14650,Manual,13738,Diesel,150,57.7,1.6
 Golf,2017,25490,Semi-Auto,14767,Petrol,200,40.4,2.0
 Golf,2019,18250,Manual,5368,Diesel,145,57.7,1.6
 Golf,2019,12500,Manual,16118,Diesel,150,57.7,1.6
 Golf,2019,16690,Semi-Auto,9958,Petrol,145,45.6,1.0
 Golf,2019,14490,Manual,15405,Diesel,145,57.7,1.6
 Golf,2019,19995,Manual,7854,Diesel,145,62.8,2.0
 Golf,2017,13795,Automatic,27326,Diesel,145,72.4,1.4
 Golf,2019,18990,Semi-Auto,3512,Petrol,150,45.6,1.5
 Golf,2018,15990,Semi-Auto,16343,Petrol,145,58.9,1.5
 Golf,2019,14490,Manual,16083,Diesel,150,57.7,1.6
 Golf,2019,15390,Semi-Auto,11393,Diesel,150,54.3,1.6
 Golf,2018,13750,Manual,32152,Petrol,150,54.3,1.4
 Golf,2019,31990,Automatic,2152,Petrol,145,36.2,2.0
 Golf,2018,15490,Manual,9782,Diesel,145,61.4,1.6
 Golf,2019,27490,Semi-Auto,10754,Petrol,145,32.8,2.0
 Golf,2019,23990,Semi-Auto,8117,Petrol,145,37.7,2.0
 Golf,2013,8000,Manual,47230,Diesel,0,68.9,1.6
 Golf,2015,7790,Manual,70783,Diesel,0,68.9,1.6
 Golf,2014,8950,Manual,55291,Diesel,0,68.9,1.6
 Golf,2019,12495,Manual,15133,Diesel,145,57.7,1.6
 Golf,2015,10490,Manual,47373,Petrol,30,53.3,1.4
 Golf,2019,31490,Semi-Auto,8392,Petrol,145,32.8,2.0
 Golf,2016,20290,Manual,9563,Petrol,200,39.8,2.0
 Golf,2016,16291,Manual,26317,Diesel,20,67.3,2.0
 Golf,2017,13990,Manual,14465,Petrol,145,54.3,1.4
 Golf,2016,19496,Semi-Auto,28503,Petrol,200,40.4,2.0
 Golf,2019,19490,Automatic,8382,Diesel,145,52.3,2.0
 Golf,2019,14990,Manual,1763,Diesel,145,57.7,1.6
 Golf,2016,20990,Semi-Auto,18259,Petrol,160,44.1,2.0
 Golf,2019,21495,Semi-Auto,3445,Petrol,145,43.5,1.5
 Golf,2015,10990,Semi-Auto,45743,Petrol,30,56.5,1.4
 Golf,2017,18990,Manual,19971,Petrol,145,47.1,2.0
 Golf,2018,14700,Manual,17382,Petrol,145,49.6,1.0
 Golf,2018,14790,Manual,16849,Petrol,145,49.6,1.0
 Golf,2019,14990,Manual,14712,Petrol,145,49.6,1.0
 Golf,2019,18780,Semi-Auto,7731,Petrol,145,47.1,1.5
 Golf,2017,17240,Semi-Auto,32822,Diesel,30,62.8,2.0
 Golf,2018,23980,Semi-Auto,29551,Petrol,145,39.8,2.0
 Golf,2015,10980,Manual,83931,Diesel,20,67.3,2.0
 Golf,2020,34480,Semi-Auto,1500,Petrol,145,36.2,2.0
 Golf,2019,28980,Semi-Auto,8607,Petrol,150,32.8,2.0
 Golf,2020,25980,Manual,700,Petrol,150,47.9,1.5
 Golf,2016,11490,Manual,48293,Diesel,0,74.3,1.6
 Golf,2015,10480,Semi-Auto,26314,Diesel,20,67.3,1.6
 Golf,2019,19890,Semi-Auto,9825,Diesel,145,52.3,2.0
 Golf,2019,20990,Semi-Auto,6800,Diesel,145,52.3,2.0
 Golf,2019,13490,Manual,13378,Petrol,150,49.6,1.0
 Golf,2019,13490,Manual,14306,Petrol,150,49.6,1.0
 Golf,2019,25990,Semi-Auto,7047,Petrol,150,37.7,2.0
 Golf,2019,21990,Semi-Auto,3764,Petrol,145,43.5,1.5
 Golf,2016,17490,Semi-Auto,25000,Diesel,30,62.8,2.0
 Golf,2016,11690,Manual,23020,Petrol,30,53.3,1.4
 Golf,2016,16970,Semi-Auto,28896,Diesel,125,56.5,2.0
 Golf,2017,11777,Manual,52593,Diesel,145,61.4,1.6
 Golf,2020,23990,Manual,1118,Petrol,150,49.6,1.5
 Golf,2017,12990,Manual,13251,Diesel,0,74.3,1.6
 Golf,2019,17990,Manual,2229,Petrol,150,47.1,1.5
 Golf,2018,14750,Semi-Auto,36377,Diesel,150,72.4,1.4
 Golf,2019,17990,Manual,4304,Petrol,145,47.1,1.5
 Golf,2019,17990,Manual,3406,Petrol,145,47.1,1.5
 Golf,2019,17990,Manual,1404,Petrol,145,47.9,1.5
 Golf,2015,12990,Semi-Auto,26886,Petrol,30,56.5,1.4
 Golf,2019,25490,Semi-Auto,5517,Diesel,145,49.6,2.0
 Golf,2020,18490,Manual,100,Diesel,145,57.7,1.6
 Golf,2019,18890,Manual,3403,Diesel,145,57.7,1.6
 Golf,2020,19990,Manual,100,Petrol,145,49.6,1.5
 Golf,2016,16790,Semi-Auto,30659,Diesel,30,62.8,2.0
 Golf,2019,18180,Semi-Auto,6090,Diesel,145,52.3,1.6
 Golf,2019,24490,Semi-Auto,7868,Diesel,145,49.6,2.0
 Golf,2019,18790,Semi-Auto,11050,Petrol,145,47.1,1.5
 Golf,2019,19478,Semi-Auto,9038,Diesel,145,52.3,2.0
 Golf,2020,21390,Semi-Auto,4250,Petrol,145,45.6,1.5
 Golf,2017,14495,Manual,13378,Petrol,150,54.3,1.4
 Golf,2014,8995,Manual,29072,Petrol,125,53.3,1.4
 Golf,2019,21995,Manual,10,Diesel,145,62.8,2.0
 Golf,2016,13495,Semi-Auto,51081,Petrol,30,58.9,1.4
 Golf,2018,15695,Semi-Auto,12704,Petrol,145,55.4,1.4
 Golf,2017,18495,Manual,3873,Diesel,30,60.1,2.0
 Golf,2018,26495,Semi-Auto,10653,Petrol,145,39.2,2.0
 Golf,2019,13855,Manual,8422,Diesel,145,56.5,1.6
 Golf,2017,20895,Semi-Auto,6953,Diesel,145,57.7,2.0
 Golf,2017,18795,Manual,19417,Diesel,145,60.1,2.0
 Golf,2019,19495,Manual,2695,Diesel,145,62.8,2.0
 Golf,2019,16995,Manual,5365,Diesel,145,57.7,1.6
 Golf,2019,21995,Manual,5445,Diesel,145,62.8,2.0
 Golf,2019,21695,Manual,3255,Diesel,145,62.8,2.0
 Golf,2019,22992,Manual,4875,Petrol,145,47.9,1.5
 Golf,2019,23399,Manual,4975,Petrol,145,47.9,1.5
 Golf,2019,24750,Automatic,5401,Diesel,145,49.6,2.0
 Golf,2017,15995,Semi-Auto,12146,Diesel,145,72.4,1.6
 Golf,2019,20495,Automatic,5488,Diesel,145,52.3,2.0
 Golf,2019,16995,Manual,2421,Diesel,145,57.7,1.6
 Golf,2019,16895,Manual,3981,Diesel,145,57.7,1.6
 Golf,2019,21700,Manual,4434,Petrol,145,45.6,1.5
 Golf,2019,23999,Semi-Auto,7344,Diesel,150,49.6,2.0
 Golf,2018,24995,Manual,14953,Petrol,145,35.8,2.0
 Golf,2019,19490,Manual,1219,Petrol,145,46.3,1.5
 Golf,2019,17990,Manual,1201,Diesel,145,57.7,1.6
 Golf,2019,19990,Manual,1972,Diesel,145,55.4,1.6
 Golf,2019,22795,Semi-Auto,14,Diesel,145,52.3,2.0
 Golf,2019,26390,Semi-Auto,24505,Petrol,150,37.7,2.0
 Golf,2019,24490,Semi-Auto,20060,Petrol,150,44.8,2.0
 Golf,2016,10444,Manual,32099,Diesel,0,74.3,1.6
 Golf,2017,16990,Manual,14151,Diesel,150,67.3,2.0
 Golf,2017,11695,Semi-Auto,41571,Diesel,20,70.6,1.6
 Golf,2017,20990,Semi-Auto,34858,Petrol,200,40.4,2.0
 Golf,2017,21490,Semi-Auto,13075,Hybrid,0,188.3,1.4
 Golf,2017,12780,Manual,28207,Petrol,145,54.3,1.4
 Golf,2020,25176,Manual,1244,Petrol,150,47.1,1.5
 Golf,2020,23551,Semi-Auto,3546,Petrol,150,44.1,1.5
 Golf,2016,11995,Manual,31704,Petrol,30,53.3,1.4
 Golf,2017,16790,Manual,32414,Diesel,145,58.9,2.0
 Golf,2019,31666,Automatic,25,Petrol,145,32.8,2.0
 Golf,2017,21499,Automatic,21977,Hybrid,135,156.9,1.4
 Golf,2019,20790,Semi-Auto,5446,Diesel,145,52.3,2.0
 Golf,2017,14790,Semi-Auto,79710,Diesel,30,62.8,2.0
 Golf,2016,11290,Semi-Auto,53964,Petrol,30,53.3,1.4
 Golf,2018,25980,Semi-Auto,11800,Petrol,150,39.8,2.0
 Golf,2016,19190,Manual,21078,Petrol,200,39.8,2.0
 Golf,2016,13890,Semi-Auto,15500,Petrol,0,65.7,1.0
 Golf,2015,10350,Semi-Auto,48915,Diesel,30,62.8,2.0
 Golf,2013,7490,Manual,72599,Diesel,0,74.3,1.6
 Golf,2017,16290,Manual,32486,Diesel,20,67.3,2.0
 Golf,2017,11000,Manual,54820,Diesel,20,68.9,2.0
 Golf,2017,11490,Manual,39384,Diesel,20,72.4,1.6
 Golf,2018,14995,Manual,28619,Diesel,150,57.7,1.6
 Golf,2015,15000,Manual,49328,Diesel,20,67.3,2.0
 Golf,2017,16800,Manual,34811,Diesel,30,60.1,2.0
 Golf,2016,10200,Manual,49222,Diesel,20,68.9,2.0
